ID	NOUN	ADP	VERB	AUX	PRON	PROPN	PART	DET	ADJ	SCONJ	PUNCT	CCONJ	NUM	ADV	INTJ	X	words	label	sentence_org	sentence	sentence_wo_emo	pos
8646	4	1	3	1	3	0	3	2	2	2	0	0	0	0	0	0	21	1	हर समय दिल की भी नहीं सुननी चाहिए क्योंकि जो खुद ही उल्टी साइड हो वो आपको क्या सीधी सलाह देगा 🙄	हर समय दिल की भी नहीं सुननी चाहिए क्योंकि जो खुद ही उल्टी साइड हो वो आपको क्या सीधी सलाह देगा 🙄	हर समय दिल की भी नहीं सुननी चाहिए क्योंकि जो खुद ही उल्टी साइड हो वो आपको क्या सीधी सलाह देगा 	DET, NOUN, NOUN, ADP, PART, PART, VERB, AUX, SCONJ, PRON, PRON, PART, ADJ, NOUN, VERB, SCONJ, PRON, DET, ADJ, NOUN, VERB
8647	1	0	2	0	0	2	2	1	0	0	0	0	0	0	0	0	8	1	उस कुर्सी पे पप्पू ऑयल लगाना मत भूलना 🤣	उस कुर्सी पे पप्पू ऑयल लगाना मत भूलना 🤣	उस कुर्सी पे पप्पू ऑयल लगाना मत भूलना 	DET, NOUN, PART, PROPN, PROPN, VERB, PART, VERB
8648	4	2	2	3	1	0	1	0	1	1	0	0	1	0	0	0	16	1	कोरोना कोरोना इतना सुन लिया है कि अब एक मास्क कान के लिए भी बनना चाहिए 😀	कोरोना कोरोना इतना सुन लिया है कि अब एक मास्क कान के लिए भी बनना चाहिए 😀	कोरोना कोरोना इतना सुन लिया है कि अब एक मास्क कान के लिए भी बनना चाहिए 	NOUN, NOUN, ADJ, VERB, AUX, AUX, SCONJ, PRON, NUM, NOUN, NOUN, ADP, ADP, PART, VERB, AUX
8649	7	1	3	5	6	2	1	0	1	1	1	0	0	0	0	0	28	1	ये न्यूज़ वाले कभी बगदादी मार देते है तो कभी किमजोंग अब दाऊद मार दिया इनका इलाज अब सबूत गैंग कांग्रेसी ही कर सकता है #सबूत मांग के 🤣	ये न्यूज़ वाले कभी बगदादी मार देते है तो कभी किमजोंग अब दाऊद मार दिया इनका इलाज अब सबूत गैंग कांग्रेसी ही कर सकता है सबूत मांग के 🤣	ये न्यूज़ वाले कभी बगदादी मार देते है तो कभी किमजोंग अब दाऊद मार दिया इनका इलाज अब सबूत गैंग कांग्रेसी ही कर सकता है सबूत मांग के 	PRON, NOUN, ADP, PRON, NOUN, VERB, AUX, AUX, SCONJ, PRON, PROPN, PRON, PROPN, VERB, AUX, PRON, NOUN, PRON, NOUN, NOUN, ADJ, PART, VERB, AUX, AUX, NOUN, NOUN, PUNCT
8651	4	2	2	1	2	0	0	0	2	0	1	1	0	0	0	0	15	1	झाँकने की सही जगह अपना गिरेबान और रहने की सही जगह अपनी औक़ात है !	झाँकने की सही जगह अपना गिरेबान और रहने की सही जगह अपनी औक़ात है !	झाँकने की सही जगह अपना गिरेबान और रहने की सही जगह अपनी औक़ात है !	VERB, ADP, ADJ, NOUN, PRON, NOUN, CCONJ, VERB, ADP, ADJ, NOUN, PRON, NOUN, AUX, PUNCT
8652	3	2	2	2	1	1	1	0	0	1	0	0	0	0	0	0	13	1	लड़कियों का बस चले तो वो यमराज को भी यम्मु बोल सकती हैं 😀 😂 😜	लड़कियों का बस चले तो वो यमराज को भी यम्मु बोल सकती हैं 😀 😂 😜	लड़कियों का बस चले तो वो यमराज को भी यम्मु बोल सकती हैं 	NOUN, ADP, NOUN, VERB, SCONJ, PRON, PROPN, ADP, PART, NOUN, VERB, AUX, AUX
8653	4	4	2	4	2	4	1	1	2	0	0	0	3	0	0	0	27	0	अभी तक संविधान में 101 संशोधन हो चुके हैं क्यों न 102 वें संशोधन द्वारा भारत को हिन्दू राष्ट्र घोषित कर दिया जाए सारा टंटा खतम #भारतकोहिन्दुराष्ट्रघोसितकरो	अभी तक संविधान में 101 संशोधन हो चुके हैं क्यों न 102 वें संशोधन द्वारा भारत को हिन्दू राष्ट्र घोषित कर दिया जाए सारा टंटा खतम भारतकोहिन्दुराष्ट्रघोसितकरो	अभी तक संविधान में 101 संशोधन हो चुके हैं क्यों न 102 वें संशोधन द्वारा भारत को हिन्दू राष्ट्र घोषित कर दिया जाए सारा टंटा खतम भारतकोहिन्दुराष्ट्रघोसितकरो	PRON, ADP, NOUN, ADP, NUM, NOUN, VERB, AUX, AUX, PRON, PART, NUM, NUM, NOUN, ADP, PROPN, ADP, PROPN, PROPN, ADJ, VERB, AUX, AUX, DET, NOUN, ADJ, PROPN
8654	7	1	2	1	2	1	3	0	4	1	0	0	1	0	0	0	23	1	भक्तों खिचड़ी विचडी तुम्हारे मोदी जी का आहार होगा हमारा तो आज भी राष्ट्रीय आहार तलबे चटना ही है एक कट्टर कांग्रेसी चमचा 😀 😂 🤣	भक्तों खिचड़ी विचडी तुम्हारे मोदी जी का आहार होगा हमारा तो आज भी राष्ट्रीय आहार तलबे चटना ही है एक कट्टर कांग्रेसी चमचा 😀 😂 🤣	भक्तों खिचड़ी विचडी तुम्हारे मोदी जी का आहार होगा हमारा तो आज भी राष्ट्रीय आहार तलबे चटना ही है एक कट्टर कांग्रेसी चमचा 	NOUN, ADJ, NOUN, PRON, PROPN, PART, ADP, NOUN, VERB, PRON, SCONJ, NOUN, PART, ADJ, NOUN, NOUN, VERB, PART, AUX, NUM, ADJ, ADJ, NOUN
8655	6	2	3	3	2	0	1	0	0	1	1	0	0	1	0	0	20	1	सुना है शहीन बाग का धरना फिर से शुरू होने वाला है अबकी बार शेरनियों का रेट क्या होगा ? 😜 😂 🤣	सुना है शहीन बाग का धरना फिर से शुरू होने वाला है अबकी बार शेरनियों का रेट क्या होगा ? 😜 😂 🤣	सुना है शहीन बाग का धरना फिर से शुरू होने वाला है अबकी बार शेरनियों का रेट क्या होगा ? 	VERB, AUX, SCONJ, NOUN, ADP, NOUN, ADV, PART, NOUN, VERB, AUX, AUX, PRON, NOUN, NOUN, ADP, NOUN, PRON, VERB, PUNCT
8656	3	2	2	3	4	3	1	2	0	0	0	0	0	0	0	0	20	1	कोरोना की अब उतनी इज्ज़त न रही जितनी मार्च मे थी तब वो कंवर साब थे अब फूफाजी हो गये 😄 😂 🤣	कोरोना की अब उतनी इज्ज़त न रही जितनी मार्च मे थी तब वो कंवर साब थे अब फूफाजी हो गये 😄 😂 🤣	कोरोना की अब उतनी इज्ज़त न रही जितनी मार्च मे थी तब वो कंवर साब थे अब फूफाजी हो गये 	NOUN, ADP, PRON, DET, NOUN, PART, VERB, DET, PROPN, ADP, AUX, PRON, PRON, PROPN, PROPN, AUX, PRON, NOUN, VERB, AUX
8657	4	0	7	5	2	0	4	0	0	4	0	1	0	0	0	0	27	1	बाजार जाता हूं तो लगता है कि कभी कोरोना आया ही नहीं था और न्यूज़ देखता हूं तो लगता है कि कोई बचेगा ही नही #coronavirus #stayhome	बाजार जाता हूं तो लगता है कि कभी कोरोना आया ही नहीं था और न्यूज़ देखता हूं तो लगता है कि कोई बचेगा ही नही coronavirus stayhome	बाजार जाता हूं तो लगता है कि कभी कोरोना आया ही नहीं था और न्यूज़ देखता हूं तो लगता है कि कोई बचेगा ही नही coronavirus stayhome	NOUN, VERB, AUX, SCONJ, VERB, AUX, SCONJ, PRON, NOUN, VERB, PART, PART, AUX, CCONJ, NOUN, VERB, AUX, SCONJ, VERB, AUX, SCONJ, PRON, VERB, PART, PART, NOUN, VERB
8658	6	5	4	4	4	3	0	1	1	0	0	0	1	0	0	0	29	1	ये सब चमचे के मुह में गांधी नाम का बबासीर हो गया है एक फोटो राहुल प्रियंका ने क्या ली चमचे अपने अपने अंदाज मे भौकने लग जाते हैं 😂	ये सब चमचे के मुह में गांधी नाम का बबासीर हो गया है एक फोटो राहुल प्रियंका ने क्या ली चमचे अपने अपने अंदाज मे भौकने लग जाते हैं 😂	ये सब चमचे के मुह में गांधी नाम का बबासीर हो गया है एक फोटो राहुल प्रियंका ने क्या ली चमचे अपने अपने अंदाज मे भौकने लग जाते हैं 	DET, PRON, NOUN, ADP, NOUN, ADP, PROPN, NOUN, ADP, ADJ, VERB, AUX, AUX, NUM, NOUN, PROPN, PROPN, ADP, PRON, VERB, NOUN, PRON, PRON, NOUN, ADP, VERB, VERB, AUX, AUX
8659	4	2	3	4	3	2	0	1	1	0	0	0	0	0	0	0	20	1	अस्पताल ना जाकर सीधा श्मशान घाट चले जाए वहां घुंघरू सेठ ने आपके लिए सारी व्यवस्था कर रखी है 😄 😂 arvindkejriwal	अस्पताल ना जाकर सीधा श्मशान घाट चले जाए वहां घुंघरू सेठ ने आपके लिए सारी व्यवस्था कर रखी है 😄 😂 arvindkejriwal	अस्पताल ना जाकर सीधा श्मशान घाट चले जाए वहां घुंघरू सेठ ने आपके लिए सारी व्यवस्था कर रखी है arvindkejriwal	NOUN, PRON, VERB, ADJ, NOUN, NOUN, VERB, AUX, PRON, PROPN, PROPN, ADP, PRON, ADP, DET, NOUN, VERB, AUX, AUX, AUX
8660	8	3	5	3	3	0	0	1	0	0	0	0	0	0	0	0	23	0	तेरे एहसास से जुड़ी हर चीज को संभाल कर रखा है तुमसे शुरू हुई दास्तां का नाम हमने इश्क ए चाय रखा है ☕	तेरे एहसास से जुड़ी हर चीज को संभाल कर रखा है तुमसे शुरू हुई दास्तां का नाम हमने इश्क ए चाय रखा है ☕	तेरे एहसास से जुड़ी हर चीज को संभाल कर रखा है तुमसे शुरू हुई दास्तां का नाम हमने इश्क ए चाय रखा है 	PRON, NOUN, ADP, VERB, DET, NOUN, ADP, VERB, AUX, VERB, AUX, PRON, NOUN, VERB, NOUN, ADP, NOUN, PRON, NOUN, NOUN, NOUN, VERB, AUX
8661	4	0	3	2	2	0	0	2	3	1	1	1	1	1	0	0	21	0	एक हसीन ख्वाब है कि इतनी हसीन मुलाकात होगी बैंठे होंगे हम आमने सामने और ये हसीन बरसात होगी 🌧 शुभ रात्रि 🌹	एक हसीन ख्वाब है कि इतनी हसीन मुलाकात होगी बैंठे होंगे हम आमने सामने और ये हसीन बरसात होगी 🌧 शुभ रात्रि 🌹	एक हसीन ख्वाब है कि इतनी हसीन मुलाकात होगी बैंठे होंगे हम आमने सामने और ये हसीन बरसात होगी शुभ रात्रि 	NUM, ADJ, NOUN, AUX, SCONJ, DET, ADJ, NOUN, VERB, PRON, VERB, PRON, NOUN, ADV, CCONJ, DET, ADJ, NOUN, VERB, AUX, PUNCT
8662	5	4	3	1	1	1	2	1	2	0	0	0	0	0	0	0	20	1	वायरस का कहर अभी खत्म नहीं हुआ है घर से उतना ही निकलें जितना चुनाव के बाद राहुल मंदिर rahulgandhi	वायरस का कहर अभी खत्म नहीं हुआ है घर से उतना ही निकलें जितना चुनाव के बाद राहुल मंदिर rahulgandhi	वायरस का कहर अभी खत्म नहीं हुआ है घर से उतना ही निकलें जितना चुनाव के बाद राहुल मंदिर rahulgandhi	NOUN, ADP, NOUN, PRON, ADJ, PART, VERB, AUX, NOUN, ADP, ADJ, PART, VERB, DET, NOUN, ADP, ADP, PROPN, NOUN, VERB
8663	5	6	1	3	1	6	2	1	0	0	0	1	1	0	0	0	27	1	अर्नब और सुधीर चौधरी को बीजेपी ने गोद लिया है कांग्रेस इस हिसाब से तो रवीश को तो राजमाता ने नौ महीना अपनी कोख में रखा होगा 😂	अर्नब और सुधीर चौधरी को बीजेपी ने गोद लिया है कांग्रेस इस हिसाब से तो रवीश को तो राजमाता ने नौ महीना अपनी कोख में रखा होगा 😂	अर्नब और सुधीर चौधरी को बीजेपी ने गोद लिया है कांग्रेस इस हिसाब से तो रवीश को तो राजमाता ने नौ महीना अपनी कोख में रखा होगा 	PROPN, CCONJ, PROPN, PROPN, ADP, PROPN, ADP, NOUN, AUX, AUX, PROPN, DET, NOUN, ADP, PART, NOUN, ADP, PART, PROPN, ADP, NUM, NOUN, PRON, NOUN, ADP, VERB, AUX
8664	3	5	0	0	0	12	0	0	5	0	0	0	0	0	0	0	25	1	नरेंद्र मोदी आत्मनिर्भर रविश कुमार जात पर निर्भर राहुल गांधी गांधी नेहरू की सौगात पर निर्भर केजरीवाल जमात पर निर्भर चमचे पप्पू मूत्र पर निर्भर 😂	नरेंद्र मोदी आत्मनिर्भर रविश कुमार जात पर निर्भर राहुल गांधी गांधी नेहरू की सौगात पर निर्भर केजरीवाल जमात पर निर्भर चमचे पप्पू मूत्र पर निर्भर 😂	नरेंद्र मोदी आत्मनिर्भर रविश कुमार जात पर निर्भर राहुल गांधी गांधी नेहरू की सौगात पर निर्भर केजरीवाल जमात पर निर्भर चमचे पप्पू मूत्र पर निर्भर 	PROPN, PROPN, ADJ, PROPN, PROPN, PROPN, ADP, ADJ, PROPN, PROPN, PROPN, PROPN, ADP, NOUN, ADP, ADJ, PROPN, NOUN, ADP, ADJ, NOUN, PROPN, PROPN, ADP, ADJ
8666	4	3	3	0	0	3	0	1	2	0	0	0	1	0	0	0	17	0	lac में भारतीय सेना ने ढेर किए 43 चीनी सैनिक शव बरामद करने को लगे चॉपर रिपोर्ट	lac में भारतीय सेना ने ढेर किए 43 चीनी सैनिक शव बरामद करने को लगे चॉपर रिपोर्ट	lac में भारतीय सेना ने ढेर किए 43 चीनी सैनिक शव बरामद करने को लगे चॉपर रिपोर्ट	PROPN, ADP, PROPN, PROPN, ADP, DET, VERB, NUM, ADJ, NOUN, NOUN, ADJ, VERB, ADP, VERB, NOUN, NOUN
8671	6	5	2	0	0	3	0	0	0	0	0	0	0	0	0	0	16	0	पाताल लोक में सिखों के अपमान पर मुश्किल में फँसी अनुष्का शर्मा हाईकोर्ट ने भेजा नोटिस	पाताल लोक में सिखों के अपमान पर मुश्किल में फँसी अनुष्का शर्मा हाईकोर्ट ने भेजा नोटिस	पाताल लोक में सिखों के अपमान पर मुश्किल में फँसी अनुष्का शर्मा हाईकोर्ट ने भेजा नोटिस	PROPN, NOUN, ADP, NOUN, ADP, NOUN, ADP, NOUN, ADP, VERB, PROPN, PROPN, NOUN, ADP, VERB, NOUN
8672	3	4	2	0	1	1	0	1	2	0	0	0	2	0	0	0	16	0	अपनी ज़िन्दगी में इन चीनी चीजों को बदलकर चीन को पहुँचाये 38 खरब का जोरदार झटका	अपनी ज़िन्दगी में इन चीनी चीजों को बदलकर चीन को पहुँचाये 38 खरब का जोरदार झटका	अपनी ज़िन्दगी में इन चीनी चीजों को बदलकर चीन को पहुँचाये 38 खरब का जोरदार झटका	PRON, NOUN, ADP, DET, ADJ, NOUN, ADP, VERB, PROPN, ADP, VERB, NUM, NUM, ADP, ADJ, NOUN
8681	2	2	2	1	0	3	0	1	1	0	1	0	0	0	1	0	14	0	कितना खोखला है अवसाद से घिरे व्यक्ति को कहना प्लीज रीच आउट टू मी	कितना खोखला है अवसाद से घिरे व्यक्ति को कहना प्लीज रीच आउट टू मी	कितना खोखला है अवसाद से घिरे व्यक्ति को कहना प्लीज रीच आउट टू मी	DET, ADJ, AUX, NOUN, ADP, VERB, NOUN, ADP, VERB, INTJ, PROPN, PROPN, PROPN, PUNCT
8685	7	5	3	0	1	4	1	0	0	0	1	0	0	0	0	0	22	0	सुशांत सिंह राजपूत की आत्महत्या की जाँच क्यों ? राजदीप के सवाल पर ips अधिकारी ने याद दिलाया कानून सुनते ही पलटे	सुशांत सिंह राजपूत की आत्महत्या की जाँच क्यों ? राजदीप के सवाल पर ips अधिकारी ने याद दिलाया कानून सुनते ही पलटे	सुशांत सिंह राजपूत की आत्महत्या की जाँच क्यों ? राजदीप के सवाल पर ips अधिकारी ने याद दिलाया कानून सुनते ही पलटे	PROPN, PROPN, PROPN, ADP, NOUN, ADP, NOUN, PRON, PUNCT, PROPN, ADP, NOUN, ADP, NOUN, NOUN, ADP, NOUN, VERB, NOUN, VERB, PART, VERB
8689	1	3	1	3	0	6	0	0	1	0	0	1	0	0	0	0	16	0	मटन के नाम पर बेचा जा रहा था बीफ कर्नाटक से शहबाज अफरोज और रहमान गिरफ्तार	मटन के नाम पर बेचा जा रहा था बीफ कर्नाटक से शहबाज अफरोज और रहमान गिरफ्तार	मटन के नाम पर बेचा जा रहा था बीफ कर्नाटक से शहबाज अफरोज और रहमान गिरफ्तार	PROPN, ADP, NOUN, ADP, VERB, AUX, AUX, AUX, PROPN, PROPN, ADP, PROPN, PROPN, CCONJ, PROPN, ADJ
8691	4	3	2	2	0	1	0	0	2	0	1	0	4	0	0	0	19	0	कश्मीर में जन्म लेने वाले बच्चों में 99 % मुस्लिम हिंदू बच्चे 0 3 % घट गए csp india	कश्मीर में जन्म लेने वाले बच्चों में 99 % मुस्लिम हिंदू बच्चे 0 3 % घट गए csp india	कश्मीर में जन्म लेने वाले बच्चों में 99 % मुस्लिम हिंदू बच्चे 0 3 % घट गए csp india	PROPN, ADP, NOUN, VERB, ADP, NOUN, ADP, NUM, NUM, ADJ, ADJ, NOUN, NUM, NUM, NOUN, VERB, AUX, AUX, PUNCT
8692	5	2	2	4	4	3	0	0	0	0	0	0	0	0	0	0	20	0	जब किया जा रहा था सुशांत सिंह राजपूत का अंतिम संस्कार तभी सदमे में उनकी भाभी छोड़ गईं यह संसार	जब किया जा रहा था सुशांत सिंह राजपूत का अंतिम संस्कार तभी सदमे में उनकी भाभी छोड़ गईं यह संसार	जब किया जा रहा था सुशांत सिंह राजपूत का अंतिम संस्कार तभी सदमे में उनकी भाभी छोड़ गईं यह संसार	PRON, VERB, AUX, AUX, AUX, PROPN, PROPN, PROPN, ADP, NOUN, NOUN, PRON, NOUN, ADP, PRON, NOUN, VERB, AUX, PRON, NOUN
8694	10	5	4	0	2	1	0	0	1	0	1	0	0	0	0	0	24	0	गाय का मीट बनाओ हम सब खाएँगे – आदिवासी से ईसाई बने रमेश के घर पादरियों का खेल तंग आकर घर वापसी की चाह	गाय का मीट बनाओ हम सब खाएँगे – आदिवासी से ईसाई बने रमेश के घर पादरियों का खेल तंग आकर घर वापसी की चाह	गाय का मीट बनाओ हम सब खाएँगे – आदिवासी से ईसाई बने रमेश के घर पादरियों का खेल तंग आकर घर वापसी की चाह	NOUN, ADP, NOUN, VERB, PRON, PRON, VERB, PUNCT, NOUN, ADP, NOUN, VERB, PROPN, ADP, NOUN, NOUN, ADP, NOUN, ADJ, VERB, NOUN, NOUN, ADP, NOUN
8701	2	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	9	1	अमानतुल्लाह का आजकल कोई ट्वीट नजर नही आ रहा ❓	अमानतुल्लाह का आजकल कोई ट्वीट नजर नही आ रहा ❓	अमानतुल्लाह का आजकल कोई ट्वीट नजर नही आ रहा 	PROPN, ADP, PART, PRON, NOUN, NOUN, PART, VERB, AUX
8709	6	6	2	2	1	1	2	0	3	0	0	0	0	0	0	0	23	0	bollydawood में केवल कंगना हैं जो मर्द की भांति बिना स्वार्थ के सच बोलती हैं अन्य निजी व्यावसायिक स्वार्थ के लिए पतंग उड़ाकर	bollydawood में केवल कंगना हैं जो मर्द की भांति बिना स्वार्थ के सच बोलती हैं अन्य निजी व्यावसायिक स्वार्थ के लिए पतंग उड़ाकर	bollydawood में केवल कंगना हैं जो मर्द की भांति बिना स्वार्थ के सच बोलती हैं अन्य निजी व्यावसायिक स्वार्थ के लिए पतंग उड़ाकर	NOUN, ADP, PART, PROPN, AUX, PRON, NOUN, ADP, ADP, PART, NOUN, ADP, NOUN, VERB, AUX, ADJ, ADJ, ADJ, NOUN, ADP, ADP, NOUN, VERB
8710	5	3	4	4	2	0	1	0	3	0	0	0	0	0	0	0	22	1	मुझे तो सोनियाजी का ठाठ अच्छा लगा सामान्य औरतें बच्चा सम्भालने के लिए आया रखती हैं उन्होंने पूरी पार्टी रखी हुई है	मुझे तो सोनियाजी का ठाठ अच्छा लगा सामान्य औरतें बच्चा सम्भालने के लिए आया रखती हैं उन्होंने पूरी पार्टी रखी हुई है	मुझे तो सोनियाजी का ठाठ अच्छा लगा सामान्य औरतें बच्चा सम्भालने के लिए आया रखती हैं उन्होंने पूरी पार्टी रखी हुई है	PRON, PART, NOUN, ADP, NOUN, ADJ, VERB, ADJ, NOUN, NOUN, VERB, ADP, ADP, VERB, AUX, AUX, PRON, ADJ, NOUN, VERB, AUX, AUX
8716	7	6	1	2	0	4	0	1	1	0	1	0	0	0	0	0	23	0	दरगाह के पास 10वीं की छात्रा से रेप इमरान राशिद गिरफ्तार – कुछ दिन पहले पीड़िता के घर पेंट करने गया था राशिद	दरगाह के पास 10वीं की छात्रा से रेप इमरान राशिद गिरफ्तार – कुछ दिन पहले पीड़िता के घर पेंट करने गया था राशिद	दरगाह के पास 10वीं की छात्रा से रेप इमरान राशिद गिरफ्तार – कुछ दिन पहले पीड़िता के घर पेंट करने गया था राशिद	NOUN, ADP, ADP, PROPN, ADP, NOUN, ADP, NOUN, PROPN, PROPN, ADJ, PUNCT, DET, NOUN, ADP, NOUN, ADP, NOUN, NOUN, VERB, AUX, AUX, PROPN
8720	7	6	2	1	0	4	0	0	2	0	0	0	0	0	0	0	22	0	पंजाब पड़ोसी की बेटी भगा ले गया कॉन्ग्रेस नेत्री पूनम कांगड़ा का बेटा सुसाइड के लिए मजबूर करने के आरोप में गिरफ्तार	पंजाब पड़ोसी की बेटी भगा ले गया कॉन्ग्रेस नेत्री पूनम कांगड़ा का बेटा सुसाइड के लिए मजबूर करने के आरोप में गिरफ्तार	पंजाब पड़ोसी की बेटी भगा ले गया कॉन्ग्रेस नेत्री पूनम कांगड़ा का बेटा सुसाइड के लिए मजबूर करने के आरोप में गिरफ्तार	PROPN, NOUN, ADP, NOUN, PROPN, VERB, AUX, NOUN, NOUN, PROPN, PROPN, ADP, NOUN, NOUN, ADP, ADP, ADJ, VERB, ADP, NOUN, ADP, ADJ
8722	7	4	0	0	0	1	0	0	1	0	0	0	1	0	0	0	14	0	भारतीय उच्चायोग के 2 कर्मचारियों का पाकिस्तान में अपहरण isi का हाथ मीडिया रिपोर्ट	भारतीय उच्चायोग के 2 कर्मचारियों का पाकिस्तान में अपहरण isi का हाथ मीडिया रिपोर्ट	भारतीय उच्चायोग के 2 कर्मचारियों का पाकिस्तान में अपहरण isi का हाथ मीडिया रिपोर्ट	ADJ, NOUN, ADP, NUM, NOUN, ADP, PROPN, ADP, NOUN, NOUN, ADP, NOUN, NOUN, NOUN
8725	6	7	2	0	0	2	0	0	2	0	0	0	1	0	0	0	20	0	थाईलैंड में vhp ने की लोगों की सहायता जरूरतमंद परिवारों को बाँटे राशन 9 जिलों में मदद पहुँचाने की योजना	थाईलैंड में vhp ने की लोगों की सहायता जरूरतमंद परिवारों को बाँटे राशन 9 जिलों में मदद पहुँचाने की योजना	थाईलैंड में vhp ने की लोगों की सहायता जरूरतमंद परिवारों को बाँटे राशन 9 जिलों में मदद पहुँचाने की योजना	PROPN, ADP, PROPN, ADP, ADP, NOUN, ADP, ADJ, ADJ, NOUN, ADP, VERB, NOUN, NUM, NOUN, ADP, NOUN, VERB, ADP, NOUN
8734	8	2	4	6	3	1	0	2	1	2	0	0	0	0	0	0	29	0	पतंजलि ने कोरोना की दवाई बना ली है कुछ लोग उसका मजाक उड़ा रहे है मतलब अगर ये दवा कोई यूरोपीय देश बना लेता तो सब यकीन कर ले	पतंजलि ने कोरोना की दवाई बना ली है कुछ लोग उसका मजाक उड़ा रहे है मतलब अगर ये दवा कोई यूरोपीय देश बना लेता तो सब यकीन कर ले	पतंजलि ने कोरोना की दवाई बना ली है कुछ लोग उसका मजाक उड़ा रहे है मतलब अगर ये दवा कोई यूरोपीय देश बना लेता तो सब यकीन कर ले	PROPN, ADP, NOUN, ADP, NOUN, VERB, AUX, AUX, DET, NOUN, PRON, NOUN, VERB, AUX, AUX, NOUN, SCONJ, DET, NOUN, PRON, ADJ, NOUN, VERB, AUX, SCONJ, PRON, NOUN, VERB, AUX
8735	4	7	3	0	0	6	0	0	1	0	1	1	0	0	0	0	23	0	ग्वालियर में हामिद खान नें मोहम्मद इमरान के साथ मिलकर 10वीं की छात्रा को अगवाकर झाड़ियों में गैंगरेप किया व अश्लील वीडियो भी	ग्वालियर में हामिद खान नें मोहम्मद इमरान के साथ मिलकर 10वीं की छात्रा को अगवाकर झाड़ियों में गैंगरेप किया व अश्लील वीडियो भी	ग्वालियर में हामिद खान नें मोहम्मद इमरान के साथ मिलकर 10वीं की छात्रा को अगवाकर झाड़ियों में गैंगरेप किया व अश्लील वीडियो भी	PROPN, ADP, PROPN, PROPN, ADP, PROPN, PROPN, ADP, ADP, VERB, PROPN, ADP, NOUN, ADP, VERB, NOUN, ADP, NOUN, VERB, CCONJ, ADJ, NOUN, PUNCT
8741	6	5	1	0	0	1	0	1	1	0	1	0	0	0	0	0	16	0	अश्वगंधा का अश्वमेध कोरोना की आयुर्वेदिक दवा बनाने के पतंजलि के दावे में कितना दम ?	अश्वगंधा का अश्वमेध कोरोना की आयुर्वेदिक दवा बनाने के पतंजलि के दावे में कितना दम ?	अश्वगंधा का अश्वमेध कोरोना की आयुर्वेदिक दवा बनाने के पतंजलि के दावे में कितना दम ?	NOUN, ADP, NOUN, NOUN, ADP, ADJ, NOUN, VERB, ADP, PROPN, ADP, NOUN, ADP, DET, NOUN, PUNCT
8744	9	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	16	0	अटलांटा में अश्वेत की लाश गिरी गोली मारने वाला पुलिसकर्मी फायर गोरे पुलिस चीफ का इस्तीफा	अटलांटा में अश्वेत की लाश गिरी गोली मारने वाला पुलिसकर्मी फायर गोरे पुलिस चीफ का इस्तीफा	अटलांटा में अश्वेत की लाश गिरी गोली मारने वाला पुलिसकर्मी फायर गोरे पुलिस चीफ का इस्तीफा	PROPN, ADP, NOUN, ADP, NOUN, VERB, NOUN, VERB, ADP, NOUN, NOUN, NOUN, NOUN, NOUN, ADP, NOUN
8745	5	3	2	2	0	3	1	0	0	0	1	0	0	1	0	0	18	0	जामिया फिर बदरंग दीवारों पर फ्री सफूरा फ्री शरजील के नारे हाल ही में कराई गई थी सफेदी	जामिया फिर बदरंग दीवारों पर फ्री सफूरा फ्री शरजील के नारे हाल ही में कराई गई थी सफेदी	जामिया फिर बदरंग दीवारों पर फ्री सफूरा फ्री शरजील के नारे हाल ही में कराई गई थी सफेदी	PROPN, ADV, VERB, NOUN, ADP, NOUN, PROPN, NOUN, PROPN, ADP, NOUN, NOUN, PART, ADP, VERB, AUX, AUX, PUNCT
8752	2	5	2	0	0	4	0	0	1	0	1	0	0	1	0	0	16	0	pok के लोग जल्द भारत के साथ आने को कहेंगे रक्षा मंत्री का बड़ा संकेत !	pok के लोग जल्द भारत के साथ आने को कहेंगे रक्षा मंत्री का बड़ा संकेत !	pok के लोग जल्द भारत के साथ आने को कहेंगे रक्षा मंत्री का बड़ा संकेत !	PROPN, ADP, NOUN, ADV, PROPN, ADP, ADP, VERB, ADP, VERB, PROPN, PROPN, ADP, ADJ, NOUN, PUNCT
8761	5	5	1	2	0	1	0	0	1	0	0	0	0	0	0	0	15	0	संकट के समय में मनुष्य को शक्ति भगवद्गीता में मिल सकती है अमरीकी राष्ट्रपति प्रत्याशी	संकट के समय में मनुष्य को शक्ति भगवद्गीता में मिल सकती है अमरीकी राष्ट्रपति प्रत्याशी	संकट के समय में मनुष्य को शक्ति भगवद्गीता में मिल सकती है अमरीकी राष्ट्रपति प्रत्याशी	NOUN, ADP, ADP, ADP, NOUN, ADP, NOUN, NOUN, ADP, VERB, AUX, AUX, ADJ, PROPN, NOUN
